DateTime,LATITUDE,LONGITUDE,DEPTH,TEMP,risk_score
2010-01-17 08:00:00,34.32435,-120.815216,20.0,14.34,0
2010-01-17 08:20:00,34.32435,-120.815216,20.0,14.41,0
2010-01-17 08:40:00,34.32435,-120.815216,20.0,14.44,0
2010-01-17 09:00:00,34.32435,-120.815216,20.0,14.3,0
2010-01-17 09:19:59,34.32435,-120.815216,20.0,14.34,0
2010-01-17 09:39:59,34.32435,-120.815216,20.0,14.25,0
2010-01-17 09:59:59,34.32435,-120.815216,20.0,14.19,0
2010-01-17 10:19:59,34.32435,-120.815216,20.0,13.92,0
2010-01-17 10:40:00,34.32435,-120.815216,20.0,13.75,0
2010-01-17 11:00:00,34.32435,-120.815216,20.0,13.74,0
2010-01-17 11:20:00,34.32435,-120.815216,20.0,13.88,0
2010-01-17 11:40:00,34.32435,-120.815216,20.0,13.88,0
2010-01-17 12:00:00,34.32435,-120.815216,20.0,13.88,0
2010-01-17 12:19:59,34.32435,-120.815216,20.0,13.9,0
2010-01-17 12:39:59,34.32435,-120.815216,20.0,13.9,0
2010-01-17 12:59:59,34.32435,-120.815216,20.0,13.89,1
2010-01-17 13:19:59,34.32435,-120.815216,20.0,13.9,0
2010-01-17 13:40:00,34.32435,-120.815216,20.0,13.88,0
2010-01-17 14:00:00,34.32435,-120.815216,20.0,13.9,0
2010-01-17 14:20:00,34.32435,-120.815216,20.0,13.89,0
2010-01-17 14:40:00,34.32435,-120.815216,20.0,13.96,0
2010-01-17 15:00:00,34.32435,-120.815216,20.0,13.97,0
2010-01-17 15:19:59,34.32435,-120.815216,20.0,13.93,0
2010-01-17 15:39:59,34.32435,-120.815216,20.0,13.94,0
2010-01-17 15:59:59,34.32435,-120.815216,20.0,13.98,0
2010-01-17 16:19:59,34.32435,-120.815216,20.0,14.03,0
2010-01-17 16:40:00,34.32435,-120.815216,20.0,14.06,1
2010-01-17 17:00:00,34.32435,-120.815216,20.0,14.08,1
2010-01-17 17:20:00,34.32435,-120.815216,20.0,14.08,1
2010-01-17 17:40:00,34.32435,-120.815216,20.0,14.1,0
2010-01-17 18:00:00,34.32435,-120.815216,20.0,14.12,0
2010-01-17 18:19:59,34.32435,-120.815216,20.0,14.08,0
2010-01-17 18:39:59,34.32435,-120.815216,20.0,14.1,0
2010-01-17 18:59:59,34.32435,-120.815216,20.0,14.1,0
2010-01-17 19:19:59,34.32435,-120.815216,20.0,14.09,0
2010-01-17 19:40:00,34.32435,-120.815216,20.0,14.14,0
2010-01-17 20:00:00,34.32435,-120.815216,20.0,14.15,0
2010-01-17 20:20:00,34.32435,-120.815216,20.0,14.11,0
2010-01-17 20:40:00,34.32435,-120.815216,20.0,14.15,1
2010-01-17 21:00:00,34.32435,-120.815216,20.0,14.13,0
2010-01-17 21:19:59,34.32435,-120.815216,20.0,14.13,0
2010-01-17 21:39:59,34.32435,-120.815216,20.0,14.12,0
2010-01-17 21:59:59,34.32435,-120.815216,20.0,14.12,0
2010-01-17 22:19:59,34.32435,-120.815216,20.0,14.07,0
2010-01-17 22:40:00,34.32435,-120.815216,20.0,14.07,0
2010-01-17 23:00:00,34.32435,-120.815216,20.0,13.99,0
2010-01-17 23:20:00,34.32435,-120.815216,20.0,13.99,0
2010-01-17 23:40:00,34.32435,-120.815216,20.0,13.91,0
2010-01-18 00:00:00,34.32435,-120.815216,20.0,13.91,0
2010-01-18 00:19:59,34.32435,-120.815216,20.0,13.92,0
2010-01-18 00:39:59,34.32435,-120.815216,20.0,13.91,0
2010-01-18 00:59:59,34.32435,-120.815216,20.0,13.9,0
2010-01-18 01:19:59,34.32435,-120.815216,20.0,13.9,0
2010-01-18 01:40:00,34.32435,-120.815216,20.0,13.89,0
2010-01-18 02:00:00,34.32435,-120.815216,20.0,13.87,0
2010-01-18 02:20:00,34.32435,-120.815216,20.0,13.85,0
2010-01-18 02:40:00,34.32435,-120.815216,20.0,13.85,1
2010-01-18 03:00:00,34.32435,-120.815216,20.0,13.85,0
2010-01-18 03:19:59,34.32435,-120.815216,20.0,13.85,1
2010-01-18 03:39:59,34.32435,-120.815216,20.0,13.84,1
2010-01-18 03:59:59,34.32435,-120.815216,20.0,13.85,1
2010-01-18 04:19:59,34.32435,-120.815216,20.0,13.87,1
2010-01-18 04:40:00,34.32435,-120.815216,20.0,13.89,1
2010-01-18 05:00:00,34.32435,-120.815216,20.0,13.91,1
2010-01-18 05:20:00,34.32435,-120.815216,20.0,13.92,1
2010-01-18 05:40:00,34.32435,-120.815216,20.0,13.95,0
2010-01-18 06:00:00,34.32435,-120.815216,20.0,13.98,1
2010-01-18 06:19:59,34.32435,-120.815216,20.0,13.99,0
2010-01-18 06:39:59,34.32435,-120.815216,20.0,14.01,0
2010-01-18 06:59:59,34.32435,-120.815216,20.0,14.03,1
2010-01-18 07:19:59,34.32435,-120.815216,20.0,14.03,0
2010-01-18 07:40:00,34.32435,-120.815216,20.0,14.05,0
2010-01-18 08:00:00,34.32435,-120.815216,20.0,14.06,0
2010-01-18 08:20:00,34.32435,-120.815216,20.0,14.06,0
2010-01-18 08:40:00,34.32435,-120.815216,20.0,14.07,0
2010-01-18 09:00:00,34.32435,-120.815216,20.0,14.07,0
2010-01-18 09:19:59,34.32435,-120.815216,20.0,14.06,1
2010-01-18 09:39:59,34.32435,-120.815216,20.0,14.05,1
2010-01-18 09:59:59,34.32435,-120.815216,20.0,14.05,1
2010-01-18 10:19:59,34.32435,-120.815216,20.0,14.1,1
2010-01-18 10:40:00,34.32435,-120.815216,20.0,14.12,1
2010-01-18 11:00:00,34.32435,-120.815216,20.0,14.11,0
2010-01-18 11:20:00,34.32435,-120.815216,20.0,14.16,1
2010-01-18 11:40:00,34.32435,-120.815216,20.0,14.14,0
2010-01-18 12:00:00,34.32435,-120.815216,20.0,14.11,0
2010-01-18 12:19:59,34.32435,-120.815216,20.0,14.09,1
2010-01-18 12:39:59,34.32435,-120.815216,20.0,14.11,0
2010-01-18 12:59:59,34.32435,-120.815216,20.0,14.12,1
2010-01-18 13:19:59,34.32435,-120.815216,20.0,14.18,1
2010-01-18 13:40:00,34.32435,-120.815216,20.0,14.15,1
2010-01-18 14:00:00,34.32435,-120.815216,20.0,14.2,0
2010-01-18 14:20:00,34.32435,-120.815216,20.0,14.17,1
2010-01-18 14:40:00,34.32435,-120.815216,20.0,14.17,2
2010-01-18 15:00:00,34.32435,-120.815216,20.0,14.19,2
2010-01-18 15:19:59,34.32435,-120.815216,20.0,14.19,1
2010-01-18 15:39:59,34.32435,-120.815216,20.0,14.19,1
2010-01-18 15:59:59,34.32435,-120.815216,20.0,14.16,1
2010-01-18 16:19:59,34.32435,-120.815216,20.0,14.14,0
2010-01-18 16:40:00,34.32435,-120.815216,20.0,14.12,0
2010-01-18 17:00:00,34.32435,-120.815216,20.0,14.13,1
2010-01-18 17:20:00,34.32435,-120.815216,20.0,14.12,1
2010-01-18 17:40:00,34.32435,-120.815216,20.0,14.11,1
2010-01-18 18:00:00,34.32435,-120.815216,20.0,14.12,1
2010-01-18 18:19:59,34.32435,-120.815216,20.0,14.12,0
2010-01-18 18:39:59,34.32435,-120.815216,20.0,14.13,2
2010-01-18 18:59:59,34.32435,-120.815216,20.0,14.11,0
2010-01-18 19:19:59,34.32435,-120.815216,20.0,14.11,0
2010-01-18 19:40:00,34.32435,-120.815216,20.0,14.11,0
2010-01-18 20:00:00,34.32435,-120.815216,20.0,14.02,0
2010-01-18 20:20:00,34.32435,-120.815216,20.0,14.09,0
2010-01-18 20:40:00,34.32435,-120.815216,20.0,14.08,1
2010-01-18 21:00:00,34.32435,-120.815216,20.0,14.07,0
2010-01-18 21:19:59,34.32435,-120.815216,20.0,14.05,0
2010-01-18 21:39:59,34.32435,-120.815216,20.0,14.02,0
2010-01-18 21:59:59,34.32435,-120.815216,20.0,14.0,0
2010-01-18 22:19:59,34.32435,-120.815216,20.0,13.98,0
2010-01-18 22:40:00,34.32435,-120.815216,20.0,14.0,0
2010-01-18 23:00:00,34.32435,-120.815216,20.0,14.04,0
2010-01-18 23:20:00,34.32435,-120.815216,20.0,14.0,0
2010-01-18 23:40:00,34.32435,-120.815216,20.0,14.01,1
2010-01-19 00:00:00,34.32435,-120.815216,20.0,14.02,1
2010-01-19 00:19:59,34.32435,-120.815216,20.0,14.02,1
2010-01-19 00:39:59,34.32435,-120.815216,20.0,14.03,1
2010-01-19 00:59:59,34.32435,-120.815216,20.0,14.03,1
2010-01-19 01:19:59,34.32435,-120.815216,20.0,14.02,1
2010-01-19 01:40:00,34.32435,-120.815216,20.0,14.01,1
2010-01-19 02:00:00,34.32435,-120.815216,20.0,14.01,1
2010-01-19 02:20:00,34.32435,-120.815216,20.0,14.0,1
2010-01-19 02:40:00,34.32435,-120.815216,20.0,13.99,1
2010-01-19 03:00:00,34.32435,-120.815216,20.0,13.99,1
2010-01-19 03:19:59,34.32435,-120.815216,20.0,14.0,1
2010-01-19 03:39:59,34.32435,-120.815216,20.0,14.0,2
2010-01-19 03:59:59,34.32435,-120.815216,20.0,14.0,1
2010-01-19 04:19:59,34.32435,-120.815216,20.0,13.99,1
2010-01-19 04:40:00,34.32435,-120.815216,20.0,13.99,2
2010-01-19 05:00:00,34.32435,-120.815216,20.0,13.99,2
2010-01-19 05:20:00,34.32435,-120.815216,20.0,14.0,2
2010-01-19 05:40:00,34.32435,-120.815216,20.0,14.0,1
2010-01-19 06:00:00,34.32435,-120.815216,20.0,13.99,2
2010-01-19 06:19:59,34.32435,-120.815216,20.0,14.0,2
2010-01-19 06:39:59,34.32435,-120.815216,20.0,14.03,2
2010-01-19 06:59:59,34.32435,-120.815216,20.0,14.07,2
2010-01-19 07:19:59,34.32435,-120.815216,20.0,14.09,2
2010-01-19 07:40:00,34.32435,-120.815216,20.0,14.12,2
2010-01-19 08:00:00,34.32435,-120.815216,20.0,14.13,2
2010-01-19 08:20:00,34.32435,-120.815216,20.0,14.14,1
2010-01-19 08:40:00,34.32435,-120.815216,20.0,14.16,2
2010-01-19 09:00:00,34.32435,-120.815216,20.0,14.15,2
2010-01-19 09:19:59,34.32435,-120.815216,20.0,14.14,1
2010-01-19 09:39:59,34.32435,-120.815216,20.0,14.12,2
2010-01-19 09:59:59,34.32435,-120.815216,20.0,14.08,2
2010-01-19 10:19:59,34.32435,-120.815216,20.0,14.03,2
2010-01-19 10:40:00,34.32435,-120.815216,20.0,13.99,0
2010-01-19 11:00:00,34.32435,-120.815216,20.0,13.99,1
2010-01-19 11:20:00,34.32435,-120.815216,20.0,13.98,0
2010-01-19 11:40:00,34.32435,-120.815216,20.0,14.01,0
2010-01-19 12:00:00,34.32435,-120.815216,20.0,14.0,1
2010-01-19 12:19:59,34.32435,-120.815216,20.0,13.99,0
2010-01-19 12:39:59,34.32435,-120.815216,20.0,13.96,1
2010-01-19 12:59:59,34.32435,-120.815216,20.0,13.93,0
2010-01-19 13:19:59,34.32435,-120.815216,20.0,13.91,0
2010-01-19 13:40:00,34.32435,-120.815216,20.0,13.91,0
2010-01-19 14:00:00,34.32435,-120.815216,20.0,13.91,1
2010-01-19 14:20:00,34.32435,-120.815216,20.0,13.93,0
2010-01-19 14:40:00,34.32435,-120.815216,20.0,13.93,0
2010-01-19 15:00:00,34.32435,-120.815216,20.0,13.92,1
2010-01-19 15:19:59,34.32435,-120.815216,20.0,13.93,0
2010-01-19 15:39:59,34.32435,-120.815216,20.0,13.96,0
2010-01-19 15:59:59,34.32435,-120.815216,20.0,13.95,0
2010-01-19 16:19:59,34.32435,-120.815216,20.0,13.95,1
2010-01-19 16:40:00,34.32435,-120.815216,20.0,13.96,1
2010-01-19 17:00:00,34.32435,-120.815216,20.0,13.99,0
2010-01-19 17:20:00,34.32435,-120.815216,20.0,14.0,1
2010-01-19 17:40:00,34.32435,-120.815216,20.0,14.01,0
2010-01-19 18:00:00,34.32435,-120.815216,20.0,14.02,0
2010-01-19 18:19:59,34.32435,-120.815216,20.0,14.01,1
2010-01-19 18:39:59,34.32435,-120.815216,20.0,14.01,1
2010-01-19 18:59:59,34.32435,-120.815216,20.0,14.0,0
2010-01-19 19:19:59,34.32435,-120.815216,20.0,13.99,1
2010-01-19 19:40:00,34.32435,-120.815216,20.0,14.02,1
2010-01-19 20:00:00,34.32435,-120.815216,20.0,14.01,0
2010-01-19 20:20:00,34.32435,-120.815216,20.0,14.05,1
2010-01-19 20:40:00,34.32435,-120.815216,20.0,14.03,0
2010-01-19 21:00:00,34.32435,-120.815216,20.0,14.06,1
2010-01-19 21:19:59,34.32435,-120.815216,20.0,14.07,1
2010-01-19 21:39:59,34.32435,-120.815216,20.0,14.08,1
2010-01-19 21:59:59,34.32435,-120.815216,20.0,14.06,1
2010-01-19 22:19:59,34.32435,-120.815216,20.0,14.05,1
2010-01-19 22:40:00,34.32435,-120.815216,20.0,14.08,1
2010-01-19 23:00:00,34.32435,-120.815216,20.0,13.97,0
2010-01-19 23:20:00,34.32435,-120.815216,20.0,13.99,1
2010-01-19 23:40:00,34.32435,-120.815216,20.0,13.99,1
2010-01-20 00:00:00,34.32435,-120.815216,20.0,13.99,1
2010-01-20 00:19:59,34.32435,-120.815216,20.0,13.93,1
2010-01-20 00:39:59,34.32435,-120.815216,20.0,13.92,1
2010-01-20 00:59:59,34.32435,-120.815216,20.0,13.9,1
2010-01-20 01:19:59,34.32435,-120.815216,20.0,13.92,1
2010-01-20 01:40:00,34.32435,-120.815216,20.0,13.94,1
2010-01-20 02:00:00,34.32435,-120.815216,20.0,13.97,1
2010-01-20 02:20:00,34.32435,-120.815216,20.0,13.96,1
2010-01-20 02:40:00,34.32435,-120.815216,20.0,13.95,1
2010-01-20 03:00:00,34.32435,-120.815216,20.0,13.94,1
2010-01-20 03:19:59,34.32435,-120.815216,20.0,13.95,2
2010-01-20 03:39:59,34.32435,-120.815216,20.0,13.95,1
2010-01-20 03:59:59,34.32435,-120.815216,20.0,13.93,2
2010-01-20 04:19:59,34.32435,-120.815216,20.0,13.93,2
2010-01-20 04:40:00,34.32435,-120.815216,20.0,13.93,2
2010-01-20 05:00:00,34.32435,-120.815216,20.0,13.92,2
2010-01-20 05:20:00,34.32435,-120.815216,20.0,13.9,2
2010-01-20 05:40:00,34.32435,-120.815216,20.0,13.89,2
2010-01-20 06:00:00,34.32435,-120.815216,20.0,13.89,2
2010-01-20 06:19:59,34.32435,-120.815216,20.0,13.89,2
2010-01-20 06:39:59,34.32435,-120.815216,20.0,13.89,2
2010-01-20 06:59:59,34.32435,-120.815216,20.0,13.9,2
2010-01-20 07:19:59,34.32435,-120.815216,20.0,13.89,2
2010-01-20 07:40:00,34.32435,-120.815216,20.0,13.88,2
2010-01-20 08:00:00,34.32435,-120.815216,20.0,13.88,2
2010-01-20 08:20:00,34.32435,-120.815216,20.0,13.89,0
2010-01-20 08:40:00,34.32435,-120.815216,20.0,13.91,0
2010-01-20 09:00:00,34.32435,-120.815216,20.0,13.94,2
2010-01-20 09:19:59,34.32435,-120.815216,20.0,13.96,1
2010-01-20 09:39:59,34.32435,-120.815216,20.0,13.97,1
2010-01-20 09:59:59,34.32435,-120.815216,20.0,13.99,1
2010-01-20 10:19:59,34.32435,-120.815216,20.0,14.0,1
2010-01-20 10:40:00,34.32435,-120.815216,20.0,14.01,1
2010-01-20 11:00:00,34.32435,-120.815216,20.0,14.01,1
2010-01-20 11:20:00,34.32435,-120.815216,20.0,14.02,1
2010-01-20 11:40:00,34.32435,-120.815216,20.0,14.01,0
2010-01-20 12:00:00,34.32435,-120.815216,20.0,14.01,1
2010-01-20 12:19:59,34.32435,-120.815216,20.0,14.01,0
2010-01-20 12:39:59,34.32435,-120.815216,20.0,14.0,0
2010-01-20 12:59:59,34.32435,-120.815216,20.0,13.99,1
2010-01-20 13:19:59,34.32435,-120.815216,20.0,14.0,1
2010-01-20 13:40:00,34.32435,-120.815216,20.0,13.95,0
2010-01-20 14:00:00,34.32435,-120.815216,20.0,13.91,0
2010-01-20 14:20:00,34.32435,-120.815216,20.0,13.91,0
2010-01-20 14:40:00,34.32435,-120.815216,20.0,13.92,0
2010-01-20 15:00:00,34.32435,-120.815216,20.0,13.95,1
2010-01-20 15:19:59,34.32435,-120.815216,20.0,13.96,1
2010-01-20 15:39:59,34.32435,-120.815216,20.0,13.96,0
2010-01-20 15:59:59,34.32435,-120.815216,20.0,13.95,1
2010-01-20 16:19:59,34.32435,-120.815216,20.0,13.93,0
2010-01-20 16:40:00,34.32435,-120.815216,20.0,13.93,0
2010-01-20 17:00:00,34.32435,-120.815216,20.0,13.94,1
2010-01-20 17:20:00,34.32435,-120.815216,20.0,13.92,0
2010-01-20 17:40:00,34.32435,-120.815216,20.0,13.9,0
2010-01-20 18:00:00,34.32435,-120.815216,20.0,13.87,0
2010-01-20 18:19:59,34.32435,-120.815216,20.0,13.86,0
2010-01-20 18:39:59,34.32435,-120.815216,20.0,13.84,0
2010-01-20 18:59:59,34.32435,-120.815216,20.0,13.82,0
2010-01-20 19:19:59,34.32435,-120.815216,20.0,13.84,0
2010-01-20 19:40:00,34.32435,-120.815216,20.0,13.89,0
2010-01-20 20:00:00,34.32435,-120.815216,20.0,13.91,0
2010-01-20 20:20:00,34.32435,-120.815216,20.0,13.94,0
2010-01-20 20:40:00,34.32435,-120.815216,20.0,13.93,1
2010-01-20 21:00:00,34.32435,-120.815216,20.0,13.92,0
2010-01-20 21:19:59,34.32435,-120.815216,20.0,13.92,0
2010-01-20 21:39:59,34.32435,-120.815216,20.0,13.89,1
2010-01-20 21:59:59,34.32435,-120.815216,20.0,13.91,0
2010-01-20 22:19:59,34.32435,-120.815216,20.0,13.91,1
2010-01-20 22:40:00,34.32435,-120.815216,20.0,13.89,0
2010-01-20 23:00:00,34.32435,-120.815216,20.0,13.9,0
2010-01-20 23:20:00,34.32435,-120.815216,20.0,13.89,0
2010-01-20 23:40:00,34.32435,-120.815216,20.0,13.89,0
2010-01-21 00:00:00,34.32435,-120.815216,20.0,13.87,0
2010-01-21 00:19:59,34.32435,-120.815216,20.0,13.87,0
2010-01-21 00:39:59,34.32435,-120.815216,20.0,13.87,0
2010-01-21 00:59:59,34.32435,-120.815216,20.0,13.86,0
2010-01-21 01:19:59,34.32435,-120.815216,20.0,13.86,0
2010-01-21 01:40:00,34.32435,-120.815216,20.0,13.85,0
2010-01-21 02:00:00,34.32435,-120.815216,20.0,13.85,0
2010-01-21 02:20:00,34.32435,-120.815216,20.0,13.85,0
2010-01-21 02:40:00,34.32435,-120.815216,20.0,13.85,1
2010-01-21 03:00:00,34.32435,-120.815216,20.0,13.85,0
2010-01-21 03:19:59,34.32435,-120.815216,20.0,13.85,1
2010-01-21 03:39:59,34.32435,-120.815216,20.0,13.86,0
2010-01-21 03:59:59,34.32435,-120.815216,20.0,13.85,1
2010-01-21 04:19:59,34.32435,-120.815216,20.0,13.83,2
2010-01-21 04:40:00,34.32435,-120.815216,20.0,13.83,2
2010-01-21 05:00:00,34.32435,-120.815216,20.0,13.85,2
2010-01-21 05:20:00,34.32435,-120.815216,20.0,13.87,2
2010-01-21 05:40:00,34.32435,-120.815216,20.0,13.87,2
2010-01-21 06:00:00,34.32435,-120.815216,20.0,13.88,2
2010-01-21 06:19:59,34.32435,-120.815216,20.0,13.88,2
2010-01-21 06:39:59,34.32435,-120.815216,20.0,13.89,2
2010-01-21 06:59:59,34.32435,-120.815216,20.0,13.89,1
2010-01-21 07:19:59,34.32435,-120.815216,20.0,13.89,2
2010-01-21 07:40:00,34.32435,-120.815216,20.0,13.89,2
2010-01-21 08:00:00,34.32435,-120.815216,20.0,13.9,2
2010-01-21 08:20:00,34.32435,-120.815216,20.0,13.9,1
2010-01-21 08:40:00,34.32435,-120.815216,20.0,13.9,1
2010-01-21 09:00:00,34.32435,-120.815216,20.0,13.9,1
2010-01-21 09:19:59,34.32435,-120.815216,20.0,13.9,1
2010-01-21 09:39:59,34.32435,-120.815216,20.0,13.9,0
2010-01-21 09:59:59,34.32435,-120.815216,20.0,13.9,1
2010-01-21 10:19:59,34.32435,-120.815216,20.0,13.92,1
2010-01-21 10:40:00,34.32435,-120.815216,20.0,13.94,1
2010-01-21 11:00:00,34.32435,-120.815216,20.0,13.95,1
2010-01-21 11:20:00,34.32435,-120.815216,20.0,13.95,1
2010-01-21 11:40:00,34.32435,-120.815216,20.0,13.95,0
2010-01-21 12:00:00,34.32435,-120.815216,20.0,13.94,1
2010-01-21 12:19:59,34.32435,-120.815216,20.0,13.93,1
2010-01-21 12:39:59,34.32435,-120.815216,20.0,13.91,1
2010-01-21 12:59:59,34.32435,-120.815216,20.0,13.89,1
2010-01-21 13:19:59,34.32435,-120.815216,20.0,13.88,0
2010-01-21 13:40:00,34.32435,-120.815216,20.0,13.89,1
2010-01-21 14:00:00,34.32435,-120.815216,20.0,13.89,0
2010-01-21 14:20:00,34.32435,-120.815216,20.0,13.9,1
2010-01-21 14:40:00,34.32435,-120.815216,20.0,13.91,1
2010-01-21 15:00:00,34.32435,-120.815216,20.0,13.92,1
2010-01-21 15:19:59,34.32435,-120.815216,20.0,13.92,0
2010-01-21 15:39:59,34.32435,-120.815216,20.0,13.9,0
2010-01-21 15:59:59,34.32435,-120.815216,20.0,13.9,0
2010-01-21 16:19:59,34.32435,-120.815216,20.0,13.87,0
2010-01-21 16:40:00,34.32435,-120.815216,20.0,13.89,1
2010-01-21 17:00:00,34.32435,-120.815216,20.0,13.88,0
2010-01-21 17:20:00,34.32435,-120.815216,20.0,13.87,0
2010-01-21 17:40:00,34.32435,-120.815216,20.0,13.88,0
2010-01-21 18:00:00,34.32435,-120.815216,20.0,13.88,1
2010-01-21 18:19:59,34.32435,-120.815216,20.0,13.9,0
2010-01-21 18:39:59,34.32435,-120.815216,20.0,13.91,0
2010-01-21 18:59:59,34.32435,-120.815216,20.0,13.93,0
2010-01-21 19:19:59,34.32435,-120.815216,20.0,13.94,1
2010-01-21 19:40:00,34.32435,-120.815216,20.0,13.94,1
2010-01-21 20:00:00,34.32435,-120.815216,20.0,13.93,1
2010-01-21 20:20:00,34.32435,-120.815216,20.0,13.94,1
2010-01-21 20:40:00,34.32435,-120.815216,20.0,13.95,1
2010-01-21 21:00:00,34.32435,-120.815216,20.0,13.94,0
2010-01-21 21:19:59,34.32435,-120.815216,20.0,13.96,0
2010-01-21 21:39:59,34.32435,-120.815216,20.0,13.96,1
2010-01-21 21:59:59,34.32435,-120.815216,20.0,13.95,1
2010-01-21 22:19:59,34.32435,-120.815216,20.0,13.95,0
2010-01-21 22:40:00,34.32435,-120.815216,20.0,13.94,0
2010-01-21 23:00:00,34.32435,-120.815216,20.0,13.93,1
2010-01-21 23:20:00,34.32435,-120.815216,20.0,13.92,1
2010-01-21 23:40:00,34.32435,-120.815216,20.0,13.92,1
2010-01-22 00:00:00,34.32435,-120.815216,20.0,13.91,0
2010-01-22 00:19:59,34.32435,-120.815216,20.0,13.91,0
2010-01-22 00:39:59,34.32435,-120.815216,20.0,13.9,0
2010-01-22 00:59:59,34.32435,-120.815216,20.0,13.88,1
2010-01-22 01:19:59,34.32435,-120.815216,20.0,13.88,0
2010-01-22 01:40:00,34.32435,-120.815216,20.0,13.88,1
2010-01-22 02:00:00,34.32435,-120.815216,20.0,13.87,0
2010-01-22 02:20:00,34.32435,-120.815216,20.0,13.87,0
2010-01-22 02:40:00,34.32435,-120.815216,20.0,13.87,2
2010-01-22 03:00:00,34.32435,-120.815216,20.0,13.87,2
2010-01-22 03:19:59,34.32435,-120.815216,20.0,13.86,1
2010-01-22 03:39:59,34.32435,-120.815216,20.0,13.86,2
2010-01-22 03:59:59,34.32435,-120.815216,20.0,13.85,1
2010-01-22 04:19:59,34.32435,-120.815216,20.0,13.85,1
2010-01-22 04:40:00,34.32435,-120.815216,20.0,13.84,2
2010-01-22 05:00:00,34.32435,-120.815216,20.0,13.83,1
2010-01-22 05:20:00,34.32435,-120.815216,20.0,13.83,1
2010-01-22 05:40:00,34.32435,-120.815216,20.0,13.82,2
2010-01-22 06:00:00,34.32435,-120.815216,20.0,13.81,1
2010-01-22 06:19:59,34.32435,-120.815216,20.0,13.8,1
2010-01-22 06:39:59,34.32435,-120.815216,20.0,13.79,2
2010-01-22 06:59:59,34.32435,-120.815216,20.0,13.79,2
2010-01-22 07:19:59,34.32435,-120.815216,20.0,13.79,1
2010-01-22 07:40:00,34.32435,-120.815216,20.0,13.79,1
2010-01-22 08:00:00,34.32435,-120.815216,20.0,13.79,0
2010-01-22 08:20:00,34.32435,-120.815216,20.0,13.79,0
2010-01-22 08:40:00,34.32435,-120.815216,20.0,13.79,1
2010-01-22 09:00:00,34.32435,-120.815216,20.0,13.79,0
2010-01-22 09:19:59,34.32435,-120.815216,20.0,13.8,1
2010-01-22 09:39:59,34.32435,-120.815216,20.0,13.8,1
2010-01-22 09:59:59,34.32435,-120.815216,20.0,13.8,1
2010-01-22 10:19:59,34.32435,-120.815216,20.0,13.81,0
2010-01-22 10:40:00,34.32435,-120.815216,20.0,13.81,1
2010-01-22 11:00:00,34.32435,-120.815216,20.0,13.81,1
2010-01-22 11:20:00,34.32435,-120.815216,20.0,13.81,0
2010-01-22 11:40:00,34.32435,-120.815216,20.0,13.81,0
2010-01-22 12:00:00,34.32435,-120.815216,20.0,13.81,1
2010-01-22 12:19:59,34.32435,-120.815216,20.0,13.81,0
2010-01-22 12:39:59,34.32435,-120.815216,20.0,13.81,1
2010-01-22 12:59:59,34.32435,-120.815216,20.0,13.81,0
2010-01-22 13:19:59,34.32435,-120.815216,20.0,13.81,0
2010-01-22 13:40:00,34.32435,-120.815216,20.0,13.81,0
2010-01-22 14:00:00,34.32435,-120.815216,20.0,13.81,1
2010-01-22 14:20:00,34.32435,-120.815216,20.0,13.81,1
2010-01-22 14:40:00,34.32435,-120.815216,20.0,13.81,0
2010-01-22 15:00:00,34.32435,-120.815216,20.0,13.81,0
2010-01-22 15:19:59,34.32435,-120.815216,20.0,13.81,1
2010-01-22 15:39:59,34.32435,-120.815216,20.0,13.81,0
2010-01-22 15:59:59,34.32435,-120.815216,20.0,13.81,1
2010-01-22 16:19:59,34.32435,-120.815216,20.0,13.81,0
2010-01-22 16:40:00,34.32435,-120.815216,20.0,13.82,1
2010-01-22 17:00:00,34.32435,-120.815216,20.0,13.82,0
2010-01-22 17:20:00,34.32435,-120.815216,20.0,13.81,0
2010-01-22 17:40:00,34.32435,-120.815216,20.0,13.81,0
2010-01-22 18:00:00,34.32435,-120.815216,20.0,13.81,1
2010-01-22 18:19:59,34.32435,-120.815216,20.0,13.81,0
2010-01-22 18:39:59,34.32435,-120.815216,20.0,13.81,0
2010-01-22 18:59:59,34.32435,-120.815216,20.0,13.81,0
2010-01-22 19:19:59,34.32435,-120.815216,20.0,13.82,0
2010-01-22 19:40:00,34.32435,-120.815216,20.0,13.82,0
2010-01-22 20:00:00,34.32435,-120.815216,20.0,13.83,0
2010-01-22 20:20:00,34.32435,-120.815216,20.0,13.83,0
2010-01-22 20:40:00,34.32435,-120.815216,20.0,13.83,0
2010-01-22 21:00:00,34.32435,-120.815216,20.0,13.83,0
2010-01-22 21:19:59,34.32435,-120.815216,20.0,13.83,1
2010-01-22 21:39:59,34.32435,-120.815216,20.0,13.84,0
2010-01-22 21:59:59,34.32435,-120.815216,20.0,13.84,0
2010-01-22 22:19:59,34.32435,-120.815216,20.0,13.83,1
2010-01-22 22:40:00,34.32435,-120.815216,20.0,13.84,1
2010-01-22 23:00:00,34.32435,-120.815216,20.0,13.84,0
2010-01-22 23:20:00,34.32435,-120.815216,20.0,13.84,0
2010-01-22 23:40:00,34.32435,-120.815216,20.0,13.84,0
2010-01-23 00:00:00,34.32435,-120.815216,20.0,13.84,0
2010-01-23 00:19:59,34.32435,-120.815216,20.0,13.86,0
